sample,model,condition,words,meanings,response,accuracy,memory_size
42,might,2,p,P,P,1,9.5
42,might,2,q,Q,Q,1,9.5
42,might,2,r,R,R,1,9.5
43,might,2,a,A,I,0,9.5
43,might,2,b,B,B,1,9.5
43,might,2,c,C,C,1,9.5
43,might,2,d,D,D,1,9.5
43,might,2,e,E,E,1,9.5
43,might,2,f,F,F,1,9.5
43,might,2,g,G,G,1,9.5
43,might,2,h,H,H,1,9.5
43,might,2,i,I,I,1,9.5
43,might,2,j,J,J,1,9.5
43,might,2,k,K,K,1,9.5
43,might,2,l,L,L,1,9.5
43,might,2,m,M,M,1,9.5
43,might,2,n,N,N,1,9.5
43,might,2,o,O,O,1,9.5
43,might,2,p,P,P,1,9.5
43,might,2,q,Q,Q,1,9.5
43,might,2,r,R,R,1,9.5
44,might,2,a,A,A,1,9.5
44,might,2,b,B,B,1,9.5
44,might,2,c,C,C,1,9.5
44,might,2,d,D,D,1,9.5
44,might,2,e,E,E,1,9.5
44,might,2,f,F,F,1,9.5
44,might,2,g,G,G,1,9.5
44,might,2,h,H,H,1,9.5
44,might,2,i,I,I,1,9.5
44,might,2,j,J,J,1,9.5
44,might,2,k,K,K,1,9.5
44,might,2,l,L,L,1,9.5
44,might,2,m,M,M,1,9.5
44,might,2,n,N,N,1,9.5
44,might,2,o,O,O,1,9.5
44,might,2,p,P,P,1,9.5
44,might,2,q,Q,Q,1,9.5
44,might,2,r,R,R,1,9.5
45,might,2,a,A,A,1,9.5
45,might,2,b,B,B,1,9.5
45,might,2,c,C,C,1,9.5
45,might,2,d,D,D,1,9.5
45,might,2,e,E,E,1,9.5
45,might,2,f,F,F,1,9.5
45,might,2,g,G,G,1,9.5
45,might,2,h,H,H,1,9.5
45,might,2,i,I,I,1,9.5
45,might,2,j,J,J,1,9.5
45,might,2,k,K,K,1,9.5
45,might,2,l,L,L,1,9.5
45,might,2,m,M,M,1,9.5
45,might,2,n,N,N,1,9.5
45,might,2,o,O,O,1,9.5
45,might,2,p,P,M,0,9.5
45,might,2,q,Q,Q,1,9.5
45,might,2,r,R,R,1,9.5
46,might,2,a,A,C,0,9.5
46,might,2,b,B,B,1,9.5
46,might,2,c,C,C,1,9.5
46,might,2,d,D,D,1,9.5
46,might,2,e,E,E,1,9.5
46,might,2,f,F,F,1,9.5
46,might,2,g,G,O,0,9.5
46,might,2,h,H,H,1,9.5
46,might,2,i,I,I,1,9.5
46,might,2,j,J,J,1,9.5
46,might,2,k,K,K,1,9.5
46,might,2,l,L,L,1,9.5
46,might,2,m,M,M,1,9.5
46,might,2,n,N,N,1,9.5
46,might,2,o,O,O,1,9.5
46,might,2,p,P,P,1,9.5
46,might,2,q,Q,Q,1,9.5
46,might,2,r,R,R,1,9.5
47,might,2,a,A,D,0,9.5
47,might,2,b,B,B,1,9.5
47,might,2,c,C,C,1,9.5
47,might,2,d,D,A,0,9.5
47,might,2,e,E,E,1,9.5
47,might,2,f,F,O,0,9.5
47,might,2,g,G,G,1,9.5
47,might,2,h,H,H,1,9.5
47,might,2,i,I,I,1,9.5
47,might,2,j,J,J,1,9.5
47,might,2,k,K,K,1,9.5
47,might,2,l,L,L,1,9.5
47,might,2,m,M,M,1,9.5
47,might,2,n,N,N,1,9.5
47,might,2,o,O,O,1,9.5
47,might,2,p,P,P,1,9.5
47,might,2,q,Q,Q,1,9.5
47,might,2,r,R,H,0,9.5
48,might,2,a,A,A,1,9.5
48,might,2,b,B,B,1,9.5
48,might,2,c,C,C,1,9.5
48,might,2,d,D,D,1,9.5
48,might,2,e,E,E,1,9.5
48,might,2,f,F,F,1,9.5
48,might,2,g,G,G,1,9.5
48,might,2,h,H,H,1,9.5
48,might,2,i,I,I,1,9.5
48,might,2,j,J,J,1,9.5
48,might,2,k,K,K,1,9.5
48,might,2,l,L,L,1,9.5
48,might,2,m,M,M,1,9.5
48,might,2,n,N,N,1,9.5
48,might,2,o,O,O,1,9.5
48,might,2,p,P,P,1,9.5
48,might,2,q,Q,Q,1,9.5
48,might,2,r,R,R,1,9.5
49,might,2,a,A,A,1,9.5
49,might,2,b,B,F,0,9.5
49,might,2,c,C,C,1,9.5
49,might,2,d,D,D,1,9.5
49,might,2,e,E,E,1,9.5
49,might,2,f,F,F,1,9.5
49,might,2,g,G,G,1,9.5
49,might,2,h,H,M,0,9.5
49,might,2,i,I,I,1,9.5
49,might,2,j,J,J,1,9.5
49,might,2,k,K,K,1,9.5
49,might,2,l,L,L,1,9.5
49,might,2,m,M,M,1,9.5
49,might,2,n,N,N,1,9.5
49,might,2,o,O,O,1,9.5
49,might,2,p,P,P,1,9.5
49,might,2,q,Q,Q,1,9.5
49,might,2,r,R,E,0,9.5
50,might,2,a,A,A,1,9.5
50,might,2,b,B,B,1,9.5
50,might,2,c,C,C,1,9.5
50,might,2,d,D,D,1,9.5
50,might,2,e,E,E,1,9.5
50,might,2,f,F,F,1,9.5
50,might,2,g,G,G,1,9.5
50,might,2,h,H,H,1,9.5
50,might,2,i,I,I,1,9.5
50,might,2,j,J,J,1,9.5
50,might,2,k,K,K,1,9.5
50,might,2,l,L,L,1,9.5
50,might,2,m,M,M,1,9.5
50,might,2,n,N,N,1,9.5
50,might,2,o,O,O,1,9.5
50,might,2,p,P,P,1,9.5
50,might,2,q,Q,Q,1,9.5
50,might,2,r,R,R,1,9.5
51,might,2,a,A,A,1,9.5
51,might,2,b,B,B,1,9.5
51,might,2,c,C,C,1,9.5
51,might,2,d,D,D,1,9.5
51,might,2,e,E,E,1,9.5
51,might,2,f,F,F,1,9.5
51,might,2,g,G,G,1,9.5
51,might,2,h,H,H,1,9.5
51,might,2,i,I,I,1,9.5
51,might,2,j,J,J,1,9.5
51,might,2,k,K,K,1,9.5
51,might,2,l,L,L,1,9.5
51,might,2,m,M,M,1,9.5
51,might,2,n,N,N,1,9.5
51,might,2,o,O,O,1,9.5
51,might,2,p,P,P,1,9.5
51,might,2,q,Q,Q,1,9.5
51,might,2,r,R,R,1,9.5
52,might,2,a,A,A,1,9.5
52,might,2,b,B,D,0,9.5
52,might,2,c,C,C,1,9.5
52,might,2,d,D,D,1,9.5
52,might,2,e,E,E,1,9.5
52,might,2,f,F,F,1,9.5
52,might,2,g,G,G,1,9.5
52,might,2,h,H,N,0,9.5
52,might,2,i,I,I,1,9.5
52,might,2,j,J,N,0,9.5
52,might,2,k,K,N,0,9.5
52,might,2,l,L,L,1,9.5
52,might,2,m,M,M,1,9.5
52,might,2,n,N,I,0,9.5
52,might,2,o,O,O,1,9.5
52,might,2,p,P,P,1,9.5
52,might,2,q,Q,K,0,9.5
52,might,2,r,R,R,1,9.5
53,might,2,a,A,P,0,9.5
53,might,2,b,B,B,1,9.5
53,might,2,c,C,C,1,9.5
53,might,2,d,D,D,1,9.5
53,might,2,e,E,E,1,9.5
53,might,2,f,F,F,1,9.5
53,might,2,g,G,G,1,9.5
53,might,2,h,H,H,1,9.5
53,might,2,i,I,I,1,9.5
53,might,2,j,J,J,1,9.5
53,might,2,k,K,K,1,9.5
53,might,2,l,L,L,1,9.5
53,might,2,m,M,M,1,9.5
53,might,2,n,N,N,1,9.5
53,might,2,o,O,O,1,9.5
53,might,2,p,P,P,1,9.5
53,might,2,q,Q,Q,1,9.5
53,might,2,r,R,R,1,9.5
54,might,2,a,A,A,1,9.5
54,might,2,b,B,B,1,9.5
54,might,2,c,C,N,0,9.5
54,might,2,d,D,D,1,9.5
54,might,2,e,E,E,1,9.5
54,might,2,f,F,F,1,9.5
54,might,2,g,G,G,1,9.5
54,might,2,h,H,H,1,9.5
54,might,2,i,I,I,1,9.5
54,might,2,j,J,J,1,9.5
54,might,2,k,K,K,1,9.5
54,might,2,l,L,L,1,9.5
54,might,2,m,M,O,0,9.5
54,might,2,n,N,N,1,9.5
54,might,2,o,O,O,1,9.5
54,might,2,p,P,P,1,9.5
54,might,2,q,Q,Q,1,9.5
54,might,2,r,R,R,1,9.5
55,might,2,a,A,J,0,9.5
55,might,2,b,B,B,1,9.5
55,might,2,c,C,C,1,9.5
55,might,2,d,D,D,1,9.5
55,might,2,e,E,E,1,9.5
55,might,2,f,F,F,1,9.5
55,might,2,g,G,R,0,9.5
55,might,2,h,H,H,1,9.5
55,might,2,i,I,I,1,9.5
55,might,2,j,J,J,1,9.5
55,might,2,k,K,K,1,9.5
55,might,2,l,L,L,1,9.5
55,might,2,m,M,M,1,9.5
55,might,2,n,N,N,1,9.5
55,might,2,o,O,O,1,9.5
55,might,2,p,P,P,1,9.5
55,might,2,q,Q,Q,1,9.5
55,might,2,r,R,R,1,9.5
56,might,2,a,A,A,1,9.5
56,might,2,b,B,B,1,9.5
56,might,2,c,C,C,1,9.5
56,might,2,d,D,D,1,9.5
56,might,2,e,E,E,1,9.5
56,might,2,f,F,F,1,9.5
56,might,2,g,G,G,1,9.5
56,might,2,h,H,H,1,9.5
56,might,2,i,I,I,1,9.5
56,might,2,j,J,J,1,9.5
56,might,2,k,K,K,1,9.5
56,might,2,l,L,L,1,9.5
56,might,2,m,M,M,1,9.5
56,might,2,n,N,N,1,9.5
56,might,2,o,O,O,1,9.5
56,might,2,p,P,P,1,9.5
56,might,2,q,Q,Q,1,9.5
56,might,2,r,R,R,1,9.5
57,might,2,a,A,A,1,9.5
57,might,2,b,B,B,1,9.5
57,might,2,c,C,A,0,9.5
57,might,2,d,D,D,1,9.5
57,might,2,e,E,E,1,9.5
57,might,2,f,F,F,1,9.5
57,might,2,g,G,G,1,9.5
57,might,2,h,H,H,1,9.5
57,might,2,i,I,I,1,9.5
57,might,2,j,J,J,1,9.5
57,might,2,k,K,K,1,9.5
57,might,2,l,L,L,1,9.5
57,might,2,m,M,M,1,9.5
57,might,2,n,N,N,1,9.5
57,might,2,o,O,O,1,9.5
57,might,2,p,P,P,1,9.5
57,might,2,q,Q,Q,1,9.5
57,might,2,r,R,R,1,9.5
58,might,2,a,A,A,1,9.5
58,might,2,b,B,B,1,9.5
58,might,2,c,C,C,1,9.5
58,might,2,d,D,D,1,9.5
58,might,2,e,E,E,1,9.5
58,might,2,f,F,F,1,9.5
58,might,2,g,G,E,0,9.5
58,might,2,h,H,H,1,9.5
58,might,2,i,I,I,1,9.5
58,might,2,j,J,J,1,9.5
58,might,2,k,K,K,1,9.5
58,might,2,l,L,L,1,9.5
58,might,2,m,M,M,1,9.5
58,might,2,n,N,N,1,9.5
58,might,2,o,O,O,1,9.5
58,might,2,p,P,P,1,9.5
58,might,2,q,Q,Q,1,9.5
58,might,2,r,R,R,1,9.5
59,might,2,a,A,A,1,9.5
59,might,2,b,B,I,0,9.5
59,might,2,c,C,C,1,9.5
59,might,2,d,D,D,1,9.5
59,might,2,e,E,E,1,9.5
59,might,2,f,F,F,1,9.5
59,might,2,g,G,P,0,9.5
59,might,2,h,H,H,1,9.5
59,might,2,i,I,I,1,9.5
59,might,2,j,J,N,0,9.5
59,might,2,k,K,K,1,9.5
59,might,2,l,L,L,1,9.5
59,might,2,m,M,M,1,9.5
59,might,2,n,N,N,1,9.5
59,might,2,o,O,O,1,9.5
59,might,2,p,P,P,1,9.5
59,might,2,q,Q,I,0,9.5
59,might,2,r,R,R,1,9.5
60,might,2,a,A,A,1,9.5
60,might,2,b,B,B,1,9.5
60,might,2,c,C,C,1,9.5
60,might,2,d,D,D,1,9.5
60,might,2,e,E,E,1,9.5
60,might,2,f,F,F,1,9.5
60,might,2,g,G,G,1,9.5
60,might,2,h,H,H,1,9.5
60,might,2,i,I,M,0,9.5
60,might,2,j,J,J,1,9.5
60,might,2,k,K,O,0,9.5
60,might,2,l,L,L,1,9.5
60,might,2,m,M,M,1,9.5
60,might,2,n,N,D,0,9.5
60,might,2,o,O,O,1,9.5
60,might,2,p,P,P,1,9.5
60,might,2,q,Q,Q,1,9.5
60,might,2,r,R,R,1,9.5
61,might,2,a,A,A,1,9.5
61,might,2,b,B,B,1,9.5
61,might,2,c,C,C,1,9.5
61,might,2,d,D,D,1,9.5
61,might,2,e,E,E,1,9.5
61,might,2,f,F,F,1,9.5
61,might,2,g,G,G,1,9.5
61,might,2,h,H,H,1,9.5
61,might,2,i,I,I,1,9.5
61,might,2,j,J,J,1,9.5
61,might,2,k,K,K,1,9.5
61,might,2,l,L,L,1,9.5
61,might,2,m,M,M,1,9.5
61,might,2,n,N,N,1,9.5
61,might,2,o,O,O,1,9.5
61,might,2,p,P,P,1,9.5
61,might,2,q,Q,Q,1,9.5
61,might,2,r,R,R,1,9.5
62,might,2,a,A,A,1,9.5
62,might,2,b,B,B,1,9.5
62,might,2,c,C,C,1,9.5
62,might,2,d,D,D,1,9.5
62,might,2,e,E,E,1,9.5
62,might,2,f,F,F,1,9.5
62,might,2,g,G,G,1,9.5
62,might,2,h,H,H,1,9.5
62,might,2,i,I,I,1,9.5
62,might,2,j,J,J,1,9.5
62,might,2,k,K,K,1,9.5
62,might,2,l,L,L,1,9.5
62,might,2,m,M,M,1,9.5
62,might,2,n,N,N,1,9.5
62,might,2,o,O,O,1,9.5
62,might,2,p,P,P,1,9.5
62,might,2,q,Q,Q,1,9.5
62,might,2,r,R,R,1,9.5
63,might,2,a,A,I,0,9.5
63,might,2,b,B,B,1,9.5
63,might,2,c,C,C,1,9.5
63,might,2,d,D,D,1,9.5
63,might,2,e,E,E,1,9.5
63,might,2,f,F,F,1,9.5
63,might,2,g,G,G,1,9.5
63,might,2,h,H,P,0,9.5
63,might,2,i,I,I,1,9.5
63,might,2,j,J,J,1,9.5
63,might,2,k,K,G,0,9.5
63,might,2,l,L,L,1,9.5
63,might,2,m,M,P,0,9.5
63,might,2,n,N,N,1,9.5
63,might,2,o,O,O,1,9.5
63,might,2,p,P,P,1,9.5
63,might,2,q,Q,Q,1,9.5
63,might,2,r,R,R,1,9.5
64,might,2,a,A,A,1,9.5
64,might,2,b,B,B,1,9.5
64,might,2,c,C,C,1,9.5
64,might,2,d,D,D,1,9.5
64,might,2,e,E,E,1,9.5
64,might,2,f,F,F,1,9.5
64,might,2,g,G,A,0,9.5
64,might,2,h,H,H,1,9.5
64,might,2,i,I,I,1,9.5
64,might,2,j,J,J,1,9.5
64,might,2,k,K,K,1,9.5
64,might,2,l,L,L,1,9.5
64,might,2,m,M,M,1,9.5
64,might,2,n,N,N,1,9.5
64,might,2,o,O,O,1,9.5
64,might,2,p,P,P,1,9.5
64,might,2,q,Q,Q,1,9.5
64,might,2,r,R,R,1,9.5
65,might,2,a,A,A,1,9.5
65,might,2,b,B,B,1,9.5
65,might,2,c,C,C,1,9.5
65,might,2,d,D,D,1,9.5
65,might,2,e,E,E,1,9.5
65,might,2,f,F,F,1,9.5
65,might,2,g,G,G,1,9.5
65,might,2,h,H,H,1,9.5
65,might,2,i,I,I,1,9.5
65,might,2,j,J,J,1,9.5
65,might,2,k,K,K,1,9.5
65,might,2,l,L,L,1,9.5
65,might,2,m,M,M,1,9.5
65,might,2,n,N,N,1,9.5
65,might,2,o,O,O,1,9.5
65,might,2,p,P,P,1,9.5
65,might,2,q,Q,Q,1,9.5
65,might,2,r,R,R,1,9.5
66,might,2,a,A,A,1,9.5
66,might,2,b,B,B,1,9.5
66,might,2,c,C,C,1,9.5
66,might,2,d,D,D,1,9.5
66,might,2,e,E,E,1,9.5
66,might,2,f,F,F,1,9.5
66,might,2,g,G,G,1,9.5
66,might,2,h,H,H,1,9.5
66,might,2,i,I,I,1,9.5
66,might,2,j,J,J,1,9.5
66,might,2,k,K,K,1,9.5
66,might,2,l,L,L,1,9.5
66,might,2,m,M,M,1,9.5
66,might,2,n,N,N,1,9.5
66,might,2,o,O,O,1,9.5
66,might,2,p,P,P,1,9.5
66,might,2,q,Q,Q,1,9.5
66,might,2,r,R,R,1,9.5
67,might,2,a,A,A,1,9.5
67,might,2,b,B,B,1,9.5
67,might,2,c,C,C,1,9.5
67,might,2,d,D,D,1,9.5
67,might,2,e,E,E,1,9.5
67,might,2,f,F,R,0,9.5
67,might,2,g,G,G,1,9.5
67,might,2,h,H,H,1,9.5
67,might,2,i,I,I,1,9.5
67,might,2,j,J,J,1,9.5
67,might,2,k,K,K,1,9.5
67,might,2,l,L,L,1,9.5
67,might,2,m,M,M,1,9.5
67,might,2,n,N,N,1,9.5
67,might,2,o,O,O,1,9.5
67,might,2,p,P,P,1,9.5
67,might,2,q,Q,Q,1,9.5
67,might,2,r,R,R,1,9.5
68,might,2,a,A,A,1,9.5
68,might,2,b,B,B,1,9.5
68,might,2,c,C,C,1,9.5
68,might,2,d,D,D,1,9.5
68,might,2,e,E,E,1,9.5
68,might,2,f,F,F,1,9.5
68,might,2,g,G,N,0,9.5
68,might,2,h,H,H,1,9.5
68,might,2,i,I,I,1,9.5
68,might,2,j,J,J,1,9.5
68,might,2,k,K,K,1,9.5
68,might,2,l,L,L,1,9.5
68,might,2,m,M,M,1,9.5
68,might,2,n,N,N,1,9.5
68,might,2,o,O,O,1,9.5
68,might,2,p,P,P,1,9.5
68,might,2,q,Q,M,0,9.5
68,might,2,r,R,O,0,9.5
69,might,2,a,A,A,1,9.5
69,might,2,b,B,B,1,9.5
69,might,2,c,C,C,1,9.5
69,might,2,d,D,D,1,9.5
69,might,2,e,E,E,1,9.5
69,might,2,f,F,F,1,9.5
69,might,2,g,G,G,1,9.5
69,might,2,h,H,H,1,9.5
69,might,2,i,I,I,1,9.5
69,might,2,j,J,J,1,9.5
69,might,2,k,K,R,0,9.5
69,might,2,l,L,L,1,9.5
69,might,2,m,M,M,1,9.5
69,might,2,n,N,N,1,9.5
69,might,2,o,O,O,1,9.5
69,might,2,p,P,P,1,9.5
69,might,2,q,Q,Q,1,9.5
69,might,2,r,R,R,1,9.5
70,might,2,a,A,A,1,9.5
70,might,2,b,B,B,1,9.5
70,might,2,c,C,C,1,9.5
70,might,2,d,D,D,1,9.5
70,might,2,e,E,E,1,9.5
70,might,2,f,F,F,1,9.5
70,might,2,g,G,G,1,9.5
70,might,2,h,H,H,1,9.5
70,might,2,i,I,I,1,9.5
70,might,2,j,J,J,1,9.5
70,might,2,k,K,K,1,9.5
70,might,2,l,L,L,1,9.5
70,might,2,m,M,M,1,9.5
70,might,2,n,N,N,1,9.5
70,might,2,o,O,O,1,9.5
70,might,2,p,P,P,1,9.5
70,might,2,q,Q,Q,1,9.5
70,might,2,r,R,R,1,9.5
71,might,2,a,A,A,1,9.5
71,might,2,b,B,B,1,9.5
71,might,2,c,C,C,1,9.5
71,might,2,d,D,D,1,9.5
71,might,2,e,E,E,1,9.5
71,might,2,f,F,F,1,9.5
71,might,2,g,G,G,1,9.5
71,might,2,h,H,H,1,9.5
71,might,2,i,I,I,1,9.5
71,might,2,j,J,J,1,9.5
71,might,2,k,K,K,1,9.5
71,might,2,l,L,L,1,9.5
71,might,2,m,M,M,1,9.5
71,might,2,n,N,N,1,9.5
71,might,2,o,O,O,1,9.5
71,might,2,p,P,P,1,9.5
71,might,2,q,Q,Q,1,9.5
71,might,2,r,R,R,1,9.5
72,might,2,a,A,A,1,9.5
72,might,2,b,B,B,1,9.5
72,might,2,c,C,F,0,9.5
72,might,2,d,D,D,1,9.5
72,might,2,e,E,E,1,9.5
72,might,2,f,F,F,1,9.5
72,might,2,g,G,G,1,9.5
72,might,2,h,H,H,1,9.5
72,might,2,i,I,I,1,9.5
72,might,2,j,J,J,1,9.5
72,might,2,k,K,K,1,9.5
72,might,2,l,L,L,1,9.5
72,might,2,m,M,M,1,9.5
72,might,2,n,N,N,1,9.5
72,might,2,o,O,O,1,9.5
72,might,2,p,P,P,1,9.5
72,might,2,q,Q,Q,1,9.5
72,might,2,r,R,R,1,9.5
73,might,2,a,A,A,1,9.5
73,might,2,b,B,B,1,9.5
73,might,2,c,C,C,1,9.5
73,might,2,d,D,D,1,9.5
73,might,2,e,E,E,1,9.5
73,might,2,f,F,F,1,9.5
73,might,2,g,G,G,1,9.5
73,might,2,h,H,H,1,9.5
73,might,2,i,I,I,1,9.5
73,might,2,j,J,J,1,9.5
73,might,2,k,K,K,1,9.5
73,might,2,l,L,L,1,9.5
73,might,2,m,M,H,0,9.5
73,might,2,n,N,N,1,9.5
73,might,2,o,O,O,1,9.5
73,might,2,p,P,P,1,9.5
73,might,2,q,Q,Q,1,9.5
73,might,2,r,R,R,1,9.5
74,might,2,a,A,A,1,9.5
74,might,2,b,B,B,1,9.5
74,might,2,c,C,C,1,9.5
74,might,2,d,D,D,1,9.5
74,might,2,e,E,E,1,9.5
74,might,2,f,F,F,1,9.5
74,might,2,g,G,G,1,9.5
74,might,2,h,H,H,1,9.5
74,might,2,i,I,I,1,9.5
74,might,2,j,J,J,1,9.5
74,might,2,k,K,K,1,9.5
74,might,2,l,L,L,1,9.5
74,might,2,m,M,M,1,9.5
74,might,2,n,N,N,1,9.5
74,might,2,o,O,O,1,9.5
74,might,2,p,P,P,1,9.5
74,might,2,q,Q,Q,1,9.5
74,might,2,r,R,R,1,9.5
75,might,2,a,A,A,1,9.5
75,might,2,b,B,B,1,9.5
75,might,2,c,C,C,1,9.5
75,might,2,d,D,D,1,9.5
75,might,2,e,E,E,1,9.5
75,might,2,f,F,F,1,9.5
75,might,2,g,G,J,0,9.5
75,might,2,h,H,H,1,9.5
75,might,2,i,I,I,1,9.5
75,might,2,j,J,J,1,9.5
75,might,2,k,K,K,1,9.5
75,might,2,l,L,L,1,9.5
75,might,2,m,M,M,1,9.5
75,might,2,n,N,N,1,9.5
75,might,2,o,O,O,1,9.5
75,might,2,p,P,P,1,9.5
75,might,2,q,Q,Q,1,9.5
75,might,2,r,R,R,1,9.5
76,might,2,a,A,A,1,9.5
76,might,2,b,B,B,1,9.5
76,might,2,c,C,C,1,9.5
76,might,2,d,D,D,1,9.5
76,might,2,e,E,E,1,9.5
76,might,2,f,F,F,1,9.5
76,might,2,g,G,G,1,9.5
76,might,2,h,H,H,1,9.5
76,might,2,i,I,I,1,9.5
76,might,2,j,J,J,1,9.5
76,might,2,k,K,D,0,9.5
76,might,2,l,L,L,1,9.5
76,might,2,m,M,M,1,9.5
76,might,2,n,N,N,1,9.5
76,might,2,o,O,O,1,9.5
76,might,2,p,P,P,1,9.5
76,might,2,q,Q,Q,1,9.5
76,might,2,r,R,R,1,9.5
77,might,2,a,A,A,1,9.5
77,might,2,b,B,B,1,9.5
77,might,2,c,C,C,1,9.5
77,might,2,d,D,D,1,9.5
77,might,2,e,E,E,1,9.5
77,might,2,f,F,F,1,9.5
77,might,2,g,G,G,1,9.5
77,might,2,h,H,H,1,9.5
77,might,2,i,I,I,1,9.5
77,might,2,j,J,J,1,9.5
77,might,2,k,K,K,1,9.5
77,might,2,l,L,L,1,9.5
77,might,2,m,M,M,1,9.5
77,might,2,n,N,N,1,9.5
77,might,2,o,O,O,1,9.5
77,might,2,p,P,Q,0,9.5
77,might,2,q,Q,Q,1,9.5
77,might,2,r,R,R,1,9.5
78,might,2,a,A,A,1,9.5
78,might,2,b,B,B,1,9.5
78,might,2,c,C,C,1,9.5
78,might,2,d,D,D,1,9.5
78,might,2,e,E,E,1,9.5
78,might,2,f,F,F,1,9.5
78,might,2,g,G,G,1,9.5
78,might,2,h,H,H,1,9.5
78,might,2,i,I,I,1,9.5
78,might,2,j,J,B,0,9.5
78,might,2,k,K,K,1,9.5
78,might,2,l,L,L,1,9.5
78,might,2,m,M,M,1,9.5
78,might,2,n,N,N,1,9.5
78,might,2,o,O,O,1,9.5
78,might,2,p,P,P,1,9.5
78,might,2,q,Q,Q,1,9.5
78,might,2,r,R,R,1,9.5
79,might,2,a,A,A,1,9.5
79,might,2,b,B,B,1,9.5
79,might,2,c,C,C,1,9.5
79,might,2,d,D,D,1,9.5
79,might,2,e,E,E,1,9.5
79,might,2,f,F,F,1,9.5
79,might,2,g,G,G,1,9.5
79,might,2,h,H,H,1,9.5
79,might,2,i,I,I,1,9.5
79,might,2,j,J,J,1,9.5
79,might,2,k,K,K,1,9.5
79,might,2,l,L,L,1,9.5
79,might,2,m,M,M,1,9.5
79,might,2,n,N,N,1,9.5
79,might,2,o,O,O,1,9.5
79,might,2,p,P,P,1,9.5
79,might,2,q,Q,Q,1,9.5
79,might,2,r,R,R,1,9.5
80,might,2,a,A,A,1,9.5
80,might,2,b,B,B,1,9.5
80,might,2,c,C,C,1,9.5
80,might,2,d,D,D,1,9.5
80,might,2,e,E,E,1,9.5
80,might,2,f,F,F,1,9.5
80,might,2,g,G,G,1,9.5
80,might,2,h,H,H,1,9.5
80,might,2,i,I,I,1,9.5
80,might,2,j,J,J,1,9.5
80,might,2,k,K,D,0,9.5
80,might,2,l,L,H,0,9.5
80,might,2,m,M,H,0,9.5
80,might,2,n,N,N,1,9.5
80,might,2,o,O,O,1,9.5
80,might,2,p,P,P,1,9.5
80,might,2,q,Q,Q,1,9.5
80,might,2,r,R,R,1,9.5
81,might,2,a,A,C,0,9.5
81,might,2,b,B,B,1,9.5
81,might,2,c,C,F,0,9.5
81,might,2,d,D,D,1,9.5
81,might,2,e,E,E,1,9.5
81,might,2,f,F,F,1,9.5
81,might,2,g,G,P,0,9.5
81,might,2,h,H,H,1,9.5
81,might,2,i,I,I,1,9.5
81,might,2,j,J,K,0,9.5
81,might,2,k,K,K,1,9.5
81,might,2,l,L,L,1,9.5
81,might,2,m,M,M,1,9.5
81,might,2,n,N,N,1,9.5
81,might,2,o,O,O,1,9.5
81,might,2,p,P,O,0,9.5
81,might,2,q,Q,Q,1,9.5
81,might,2,r,R,R,1,9.5
82,might,2,a,A,A,1,9.5
82,might,2,b,B,B,1,9.5
82,might,2,c,C,C,1,9.5
82,might,2,d,D,D,1,9.5
82,might,2,e,E,E,1,9.5
82,might,2,f,F,F,1,9.5
82,might,2,g,G,G,1,9.5
82,might,2,h,H,H,1,9.5
82,might,2,i,I,I,1,9.5
82,might,2,j,J,J,1,9.5
82,might,2,k,K,K,1,9.5
82,might,2,l,L,L,1,9.5
82,might,2,m,M,M,1,9.5
82,might,2,n,N,N,1,9.5
82,might,2,o,O,O,1,9.5
82,might,2,p,P,P,1,9.5
82,might,2,q,Q,Q,1,9.5
82,might,2,r,R,R,1,9.5
83,might,2,a,A,A,1,9.5
83,might,2,b,B,B,1,9.5
83,might,2,c,C,C,1,9.5
83,might,2,d,D,D,1,9.5
83,might,2,e,E,E,1,9.5
83,might,2,f,F,F,1,9.5
83,might,2,g,G,G,1,9.5
83,might,2,h,H,H,1,9.5
83,might,2,i,I,I,1,9.5
83,might,2,j,J,J,1,9.5
83,might,2,k,K,K,1,9.5
83,might,2,l,L,L,1,9.5
83,might,2,m,M,M,1,9.5
83,might,2,n,N,N,1,9.5
83,might,2,o,O,O,1,9.5
83,might,2,p,P,P,1,9.5
83,might,2,q,Q,Q,1,9.5
83,might,2,r,R,R,1,9.5
84,might,2,a,A,H,0,9.5
84,might,2,b,B,B,1,9.5
84,might,2,c,C,C,1,9.5
84,might,2,d,D,D,1,9.5
84,might,2,e,E,E,1,9.5
84,might,2,f,F,F,1,9.5
84,might,2,g,G,G,1,9.5
84,might,2,h,H,H,1,9.5
84,might,2,i,I,I,1,9.5
84,might,2,j,J,J,1,9.5
84,might,2,k,K,K,1,9.5
84,might,2,l,L,L,1,9.5
84,might,2,m,M,M,1,9.5
84,might,2,n,N,N,1,9.5
84,might,2,o,O,O,1,9.5
84,might,2,p,P,P,1,9.5
84,might,2,q,Q,I,0,9.5
84,might,2,r,R,R,1,9.5
85,might,2,a,A,A,1,9.5
85,might,2,b,B,B,1,9.5
85,might,2,c,C,C,1,9.5
85,might,2,d,D,D,1,9.5
85,might,2,e,E,E,1,9.5
85,might,2,f,F,F,1,9.5
85,might,2,g,G,G,1,9.5
85,might,2,h,H,H,1,9.5
85,might,2,i,I,I,1,9.5
85,might,2,j,J,C,0,9.5
85,might,2,k,K,K,1,9.5
85,might,2,l,L,L,1,9.5
