sample,model,condition,words,meanings,response,accuracy,memory_size
33,trace_0.01,2,k,K,K,1,8.75
33,trace_0.01,2,l,L,L,1,8.75
33,trace_0.01,2,m,M,M,1,8.75
33,trace_0.01,2,n,N,N,1,8.75
33,trace_0.01,2,o,O,O,1,8.75
33,trace_0.01,2,p,P,P,1,8.75
33,trace_0.01,2,q,Q,Q,1,8.75
33,trace_0.01,2,r,R,J,0,8.75
34,trace_0.01,2,a,A,A,1,8.75
34,trace_0.01,2,b,B,B,1,8.75
34,trace_0.01,2,c,C,C,1,8.75
34,trace_0.01,2,d,D,B,0,8.75
34,trace_0.01,2,e,E,O,0,8.75
34,trace_0.01,2,f,F,F,1,8.75
34,trace_0.01,2,g,G,G,1,8.75
34,trace_0.01,2,h,H,H,1,8.75
34,trace_0.01,2,i,I,I,1,8.75
34,trace_0.01,2,j,J,J,1,8.75
34,trace_0.01,2,k,K,G,0,8.75
34,trace_0.01,2,l,L,L,1,8.75
34,trace_0.01,2,m,M,M,1,8.75
34,trace_0.01,2,n,N,N,1,8.75
34,trace_0.01,2,o,O,O,1,8.75
34,trace_0.01,2,p,P,P,1,8.75
34,trace_0.01,2,q,Q,Q,1,8.75
34,trace_0.01,2,r,R,R,1,8.75
35,trace_0.01,2,a,A,A,1,8.75
35,trace_0.01,2,b,B,B,1,8.75
35,trace_0.01,2,c,C,D,0,8.75
35,trace_0.01,2,d,D,D,1,8.75
35,trace_0.01,2,e,E,E,1,8.75
35,trace_0.01,2,f,F,F,1,8.75
35,trace_0.01,2,g,G,D,0,8.75
35,trace_0.01,2,h,H,H,1,8.75
35,trace_0.01,2,i,I,I,1,8.75
35,trace_0.01,2,j,J,J,1,8.75
35,trace_0.01,2,k,K,K,1,8.75
35,trace_0.01,2,l,L,L,1,8.75
35,trace_0.01,2,m,M,M,1,8.75
35,trace_0.01,2,n,N,N,1,8.75
35,trace_0.01,2,o,O,O,1,8.75
35,trace_0.01,2,p,P,P,1,8.75
35,trace_0.01,2,q,Q,Q,1,8.75
35,trace_0.01,2,r,R,R,1,8.75
36,trace_0.01,2,a,A,A,1,8.75
36,trace_0.01,2,b,B,B,1,8.75
36,trace_0.01,2,c,C,C,1,8.75
36,trace_0.01,2,d,D,D,1,8.75
36,trace_0.01,2,e,E,E,1,8.75
36,trace_0.01,2,f,F,F,1,8.75
36,trace_0.01,2,g,G,G,1,8.75
36,trace_0.01,2,h,H,H,1,8.75
36,trace_0.01,2,i,I,I,1,8.75
36,trace_0.01,2,j,J,J,1,8.75
36,trace_0.01,2,k,K,K,1,8.75
36,trace_0.01,2,l,L,L,1,8.75
36,trace_0.01,2,m,M,M,1,8.75
36,trace_0.01,2,n,N,N,1,8.75
36,trace_0.01,2,o,O,O,1,8.75
36,trace_0.01,2,p,P,P,1,8.75
36,trace_0.01,2,q,Q,E,0,8.75
36,trace_0.01,2,r,R,R,1,8.75
37,trace_0.01,2,a,A,M,0,8.75
37,trace_0.01,2,b,B,B,1,8.75
37,trace_0.01,2,c,C,C,1,8.75
37,trace_0.01,2,d,D,D,1,8.75
37,trace_0.01,2,e,E,E,1,8.75
37,trace_0.01,2,f,F,F,1,8.75
37,trace_0.01,2,g,G,G,1,8.75
37,trace_0.01,2,h,H,H,1,8.75
37,trace_0.01,2,i,I,I,1,8.75
37,trace_0.01,2,j,J,J,1,8.75
37,trace_0.01,2,k,K,K,1,8.75
37,trace_0.01,2,l,L,L,1,8.75
37,trace_0.01,2,m,M,M,1,8.75
37,trace_0.01,2,n,N,N,1,8.75
37,trace_0.01,2,o,O,O,1,8.75
37,trace_0.01,2,p,P,P,1,8.75
37,trace_0.01,2,q,Q,Q,1,8.75
37,trace_0.01,2,r,R,R,1,8.75
38,trace_0.01,2,a,A,A,1,8.75
38,trace_0.01,2,b,B,F,0,8.75
38,trace_0.01,2,c,C,C,1,8.75
38,trace_0.01,2,d,D,F,0,8.75
38,trace_0.01,2,e,E,E,1,8.75
38,trace_0.01,2,f,F,F,1,8.75
38,trace_0.01,2,g,G,G,1,8.75
38,trace_0.01,2,h,H,H,1,8.75
38,trace_0.01,2,i,I,I,1,8.75
38,trace_0.01,2,j,J,J,1,8.75
38,trace_0.01,2,k,K,K,1,8.75
38,trace_0.01,2,l,L,L,1,8.75
38,trace_0.01,2,m,M,O,0,8.75
38,trace_0.01,2,n,N,N,1,8.75
38,trace_0.01,2,o,O,P,0,8.75
38,trace_0.01,2,p,P,O,0,8.75
38,trace_0.01,2,q,Q,Q,1,8.75
38,trace_0.01,2,r,R,R,1,8.75
39,trace_0.01,2,a,A,O,0,8.75
39,trace_0.01,2,b,B,B,1,8.75
39,trace_0.01,2,c,C,C,1,8.75
39,trace_0.01,2,d,D,D,1,8.75
39,trace_0.01,2,e,E,E,1,8.75
39,trace_0.01,2,f,F,F,1,8.75
39,trace_0.01,2,g,G,G,1,8.75
39,trace_0.01,2,h,H,H,1,8.75
39,trace_0.01,2,i,I,I,1,8.75
39,trace_0.01,2,j,J,J,1,8.75
39,trace_0.01,2,k,K,M,0,8.75
39,trace_0.01,2,l,L,L,1,8.75
39,trace_0.01,2,m,M,M,1,8.75
39,trace_0.01,2,n,N,N,1,8.75
39,trace_0.01,2,o,O,L,0,8.75
39,trace_0.01,2,p,P,P,1,8.75
39,trace_0.01,2,q,Q,E,0,8.75
39,trace_0.01,2,r,R,R,1,8.75
40,trace_0.01,2,a,A,O,0,8.75
40,trace_0.01,2,b,B,B,1,8.75
40,trace_0.01,2,c,C,C,1,8.75
40,trace_0.01,2,d,D,D,1,8.75
40,trace_0.01,2,e,E,E,1,8.75
40,trace_0.01,2,f,F,F,1,8.75
40,trace_0.01,2,g,G,D,0,8.75
40,trace_0.01,2,h,H,H,1,8.75
40,trace_0.01,2,i,I,I,1,8.75
40,trace_0.01,2,j,J,J,1,8.75
40,trace_0.01,2,k,K,E,0,8.75
40,trace_0.01,2,l,L,L,1,8.75
40,trace_0.01,2,m,M,M,1,8.75
40,trace_0.01,2,n,N,N,1,8.75
40,trace_0.01,2,o,O,O,1,8.75
40,trace_0.01,2,p,P,P,1,8.75
40,trace_0.01,2,q,Q,Q,1,8.75
40,trace_0.01,2,r,R,R,1,8.75
41,trace_0.01,2,a,A,A,1,8.75
41,trace_0.01,2,b,B,B,1,8.75
41,trace_0.01,2,c,C,C,1,8.75
41,trace_0.01,2,d,D,F,0,8.75
41,trace_0.01,2,e,E,R,0,8.75
41,trace_0.01,2,f,F,F,1,8.75
41,trace_0.01,2,g,G,K,0,8.75
41,trace_0.01,2,h,H,H,1,8.75
41,trace_0.01,2,i,I,P,0,8.75
41,trace_0.01,2,j,J,J,1,8.75
41,trace_0.01,2,k,K,K,1,8.75
41,trace_0.01,2,l,L,L,1,8.75
41,trace_0.01,2,m,M,M,1,8.75
41,trace_0.01,2,n,N,N,1,8.75
41,trace_0.01,2,o,O,O,1,8.75
41,trace_0.01,2,p,P,P,1,8.75
41,trace_0.01,2,q,Q,F,0,8.75
41,trace_0.01,2,r,R,R,1,8.75
42,trace_0.01,2,a,A,J,0,8.75
42,trace_0.01,2,b,B,B,1,8.75
42,trace_0.01,2,c,C,C,1,8.75
42,trace_0.01,2,d,D,D,1,8.75
42,trace_0.01,2,e,E,K,0,8.75
42,trace_0.01,2,f,F,F,1,8.75
42,trace_0.01,2,g,G,G,1,8.75
42,trace_0.01,2,h,H,A,0,8.75
42,trace_0.01,2,i,I,I,1,8.75
42,trace_0.01,2,j,J,L,0,8.75
42,trace_0.01,2,k,K,K,1,8.75
42,trace_0.01,2,l,L,L,1,8.75
42,trace_0.01,2,m,M,M,1,8.75
42,trace_0.01,2,n,N,N,1,8.75
42,trace_0.01,2,o,O,O,1,8.75
42,trace_0.01,2,p,P,P,1,8.75
42,trace_0.01,2,q,Q,Q,1,8.75
42,trace_0.01,2,r,R,R,1,8.75
43,trace_0.01,2,a,A,A,1,8.75
43,trace_0.01,2,b,B,B,1,8.75
43,trace_0.01,2,c,C,C,1,8.75
43,trace_0.01,2,d,D,D,1,8.75
43,trace_0.01,2,e,E,E,1,8.75
43,trace_0.01,2,f,F,F,1,8.75
43,trace_0.01,2,g,G,M,0,8.75
43,trace_0.01,2,h,H,H,1,8.75
43,trace_0.01,2,i,I,I,1,8.75
43,trace_0.01,2,j,J,J,1,8.75
43,trace_0.01,2,k,K,K,1,8.75
43,trace_0.01,2,l,L,L,1,8.75
43,trace_0.01,2,m,M,M,1,8.75
43,trace_0.01,2,n,N,N,1,8.75
43,trace_0.01,2,o,O,O,1,8.75
43,trace_0.01,2,p,P,P,1,8.75
43,trace_0.01,2,q,Q,Q,1,8.75
43,trace_0.01,2,r,R,R,1,8.75
44,trace_0.01,2,a,A,A,1,8.75
44,trace_0.01,2,b,B,M,0,8.75
44,trace_0.01,2,c,C,C,1,8.75
44,trace_0.01,2,d,D,D,1,8.75
44,trace_0.01,2,e,E,P,0,8.75
44,trace_0.01,2,f,F,F,1,8.75
44,trace_0.01,2,g,G,G,1,8.75
44,trace_0.01,2,h,H,H,1,8.75
44,trace_0.01,2,i,I,I,1,8.75
44,trace_0.01,2,j,J,J,1,8.75
44,trace_0.01,2,k,K,K,1,8.75
44,trace_0.01,2,l,L,L,1,8.75
44,trace_0.01,2,m,M,M,1,8.75
44,trace_0.01,2,n,N,N,1,8.75
44,trace_0.01,2,o,O,O,1,8.75
44,trace_0.01,2,p,P,P,1,8.75
44,trace_0.01,2,q,Q,R,0,8.75
44,trace_0.01,2,r,R,K,0,8.75
45,trace_0.01,2,a,A,Q,0,8.75
45,trace_0.01,2,b,B,B,1,8.75
45,trace_0.01,2,c,C,C,1,8.75
45,trace_0.01,2,d,D,E,0,8.75
45,trace_0.01,2,e,E,E,1,8.75
45,trace_0.01,2,f,F,F,1,8.75
45,trace_0.01,2,g,G,G,1,8.75
45,trace_0.01,2,h,H,H,1,8.75
45,trace_0.01,2,i,I,I,1,8.75
45,trace_0.01,2,j,J,J,1,8.75
45,trace_0.01,2,k,K,K,1,8.75
45,trace_0.01,2,l,L,L,1,8.75
45,trace_0.01,2,m,M,M,1,8.75
45,trace_0.01,2,n,N,L,0,8.75
45,trace_0.01,2,o,O,O,1,8.75
45,trace_0.01,2,p,P,P,1,8.75
45,trace_0.01,2,q,Q,Q,1,8.75
45,trace_0.01,2,r,R,R,1,8.75
46,trace_0.01,2,a,A,A,1,8.75
46,trace_0.01,2,b,B,B,1,8.75
46,trace_0.01,2,c,C,C,1,8.75
46,trace_0.01,2,d,D,D,1,8.75
46,trace_0.01,2,e,E,E,1,8.75
46,trace_0.01,2,f,F,F,1,8.75
46,trace_0.01,2,g,G,G,1,8.75
46,trace_0.01,2,h,H,H,1,8.75
46,trace_0.01,2,i,I,I,1,8.75
46,trace_0.01,2,j,J,J,1,8.75
46,trace_0.01,2,k,K,K,1,8.75
46,trace_0.01,2,l,L,L,1,8.75
46,trace_0.01,2,m,M,M,1,8.75
46,trace_0.01,2,n,N,N,1,8.75
46,trace_0.01,2,o,O,O,1,8.75
46,trace_0.01,2,p,P,P,1,8.75
46,trace_0.01,2,q,Q,Q,1,8.75
46,trace_0.01,2,r,R,R,1,8.75
47,trace_0.01,2,a,A,A,1,8.75
47,trace_0.01,2,b,B,B,1,8.75
47,trace_0.01,2,c,C,C,1,8.75
47,trace_0.01,2,d,D,D,1,8.75
47,trace_0.01,2,e,E,E,1,8.75
47,trace_0.01,2,f,F,F,1,8.75
47,trace_0.01,2,g,G,G,1,8.75
47,trace_0.01,2,h,H,H,1,8.75
47,trace_0.01,2,i,I,I,1,8.75
47,trace_0.01,2,j,J,J,1,8.75
47,trace_0.01,2,k,K,K,1,8.75
47,trace_0.01,2,l,L,L,1,8.75
47,trace_0.01,2,m,M,M,1,8.75
47,trace_0.01,2,n,N,N,1,8.75
47,trace_0.01,2,o,O,O,1,8.75
47,trace_0.01,2,p,P,P,1,8.75
47,trace_0.01,2,q,Q,Q,1,8.75
47,trace_0.01,2,r,R,R,1,8.75
48,trace_0.01,2,a,A,A,1,8.75
48,trace_0.01,2,b,B,B,1,8.75
48,trace_0.01,2,c,C,C,1,8.75
48,trace_0.01,2,d,D,O,0,8.75
48,trace_0.01,2,e,E,E,1,8.75
48,trace_0.01,2,f,F,F,1,8.75
48,trace_0.01,2,g,G,G,1,8.75
48,trace_0.01,2,h,H,H,1,8.75
48,trace_0.01,2,i,I,I,1,8.75
48,trace_0.01,2,j,J,J,1,8.75
48,trace_0.01,2,k,K,K,1,8.75
48,trace_0.01,2,l,L,L,1,8.75
48,trace_0.01,2,m,M,M,1,8.75
48,trace_0.01,2,n,N,N,1,8.75
48,trace_0.01,2,o,O,O,1,8.75
48,trace_0.01,2,p,P,P,1,8.75
48,trace_0.01,2,q,Q,Q,1,8.75
48,trace_0.01,2,r,R,R,1,8.75
49,trace_0.01,2,a,A,A,1,8.75
49,trace_0.01,2,b,B,B,1,8.75
49,trace_0.01,2,c,C,C,1,8.75
49,trace_0.01,2,d,D,D,1,8.75
49,trace_0.01,2,e,E,E,1,8.75
49,trace_0.01,2,f,F,F,1,8.75
49,trace_0.01,2,g,G,G,1,8.75
49,trace_0.01,2,h,H,H,1,8.75
49,trace_0.01,2,i,I,I,1,8.75
49,trace_0.01,2,j,J,J,1,8.75
49,trace_0.01,2,k,K,K,1,8.75
49,trace_0.01,2,l,L,L,1,8.75
49,trace_0.01,2,m,M,M,1,8.75
49,trace_0.01,2,n,N,N,1,8.75
49,trace_0.01,2,o,O,O,1,8.75
49,trace_0.01,2,p,P,P,1,8.75
49,trace_0.01,2,q,Q,Q,1,8.75
49,trace_0.01,2,r,R,R,1,8.75
50,trace_0.01,2,a,A,L,0,8.75
50,trace_0.01,2,b,B,B,1,8.75
50,trace_0.01,2,c,C,C,1,8.75
50,trace_0.01,2,d,D,D,1,8.75
50,trace_0.01,2,e,E,E,1,8.75
50,trace_0.01,2,f,F,F,1,8.75
50,trace_0.01,2,g,G,D,0,8.75
50,trace_0.01,2,h,H,H,1,8.75
50,trace_0.01,2,i,I,I,1,8.75
50,trace_0.01,2,j,J,J,1,8.75
50,trace_0.01,2,k,K,K,1,8.75
50,trace_0.01,2,l,L,L,1,8.75
50,trace_0.01,2,m,M,M,1,8.75
50,trace_0.01,2,n,N,N,1,8.75
50,trace_0.01,2,o,O,O,1,8.75
50,trace_0.01,2,p,P,P,1,8.75
50,trace_0.01,2,q,Q,Q,1,8.75
50,trace_0.01,2,r,R,R,1,8.75
51,trace_0.01,2,a,A,A,1,8.75
51,trace_0.01,2,b,B,B,1,8.75
51,trace_0.01,2,c,C,C,1,8.75
51,trace_0.01,2,d,D,D,1,8.75
51,trace_0.01,2,e,E,E,1,8.75
51,trace_0.01,2,f,F,F,1,8.75
51,trace_0.01,2,g,G,G,1,8.75
51,trace_0.01,2,h,H,H,1,8.75
51,trace_0.01,2,i,I,I,1,8.75
51,trace_0.01,2,j,J,J,1,8.75
51,trace_0.01,2,k,K,K,1,8.75
51,trace_0.01,2,l,L,L,1,8.75
51,trace_0.01,2,m,M,M,1,8.75
51,trace_0.01,2,n,N,N,1,8.75
51,trace_0.01,2,o,O,O,1,8.75
51,trace_0.01,2,p,P,P,1,8.75
51,trace_0.01,2,q,Q,Q,1,8.75
51,trace_0.01,2,r,R,R,1,8.75
52,trace_0.01,2,a,A,A,1,8.75
52,trace_0.01,2,b,B,B,1,8.75
52,trace_0.01,2,c,C,C,1,8.75
52,trace_0.01,2,d,D,D,1,8.75
52,trace_0.01,2,e,E,F,0,8.75
52,trace_0.01,2,f,F,F,1,8.75
52,trace_0.01,2,g,G,R,0,8.75
52,trace_0.01,2,h,H,H,1,8.75
52,trace_0.01,2,i,I,J,0,8.75
52,trace_0.01,2,j,J,J,1,8.75
52,trace_0.01,2,k,K,K,1,8.75
52,trace_0.01,2,l,L,L,1,8.75
52,trace_0.01,2,m,M,M,1,8.75
52,trace_0.01,2,n,N,N,1,8.75
52,trace_0.01,2,o,O,O,1,8.75
52,trace_0.01,2,p,P,P,1,8.75
52,trace_0.01,2,q,Q,Q,1,8.75
52,trace_0.01,2,r,R,R,1,8.75
53,trace_0.01,2,a,A,A,1,8.75
53,trace_0.01,2,b,B,B,1,8.75
53,trace_0.01,2,c,C,C,1,8.75
53,trace_0.01,2,d,D,D,1,8.75
53,trace_0.01,2,e,E,E,1,8.75
53,trace_0.01,2,f,F,F,1,8.75
53,trace_0.01,2,g,G,G,1,8.75
53,trace_0.01,2,h,H,H,1,8.75
53,trace_0.01,2,i,I,I,1,8.75
53,trace_0.01,2,j,J,J,1,8.75
53,trace_0.01,2,k,K,C,0,8.75
53,trace_0.01,2,l,L,L,1,8.75
53,trace_0.01,2,m,M,M,1,8.75
53,trace_0.01,2,n,N,P,0,8.75
53,trace_0.01,2,o,O,O,1,8.75
53,trace_0.01,2,p,P,P,1,8.75
53,trace_0.01,2,q,Q,Q,1,8.75
53,trace_0.01,2,r,R,R,1,8.75
54,trace_0.01,2,a,A,A,1,8.75
54,trace_0.01,2,b,B,B,1,8.75
54,trace_0.01,2,c,C,C,1,8.75
54,trace_0.01,2,d,D,D,1,8.75
54,trace_0.01,2,e,E,E,1,8.75
54,trace_0.01,2,f,F,F,1,8.75
54,trace_0.01,2,g,G,G,1,8.75
54,trace_0.01,2,h,H,I,0,8.75
54,trace_0.01,2,i,I,G,0,8.75
54,trace_0.01,2,j,J,J,1,8.75
54,trace_0.01,2,k,K,K,1,8.75
54,trace_0.01,2,l,L,L,1,8.75
54,trace_0.01,2,m,M,M,1,8.75
54,trace_0.01,2,n,N,N,1,8.75
54,trace_0.01,2,o,O,O,1,8.75
54,trace_0.01,2,p,P,P,1,8.75
54,trace_0.01,2,q,Q,D,0,8.75
54,trace_0.01,2,r,R,R,1,8.75
55,trace_0.01,2,a,A,H,0,8.75
55,trace_0.01,2,b,B,L,0,8.75
55,trace_0.01,2,c,C,C,1,8.75
55,trace_0.01,2,d,D,D,1,8.75
55,trace_0.01,2,e,E,E,1,8.75
55,trace_0.01,2,f,F,F,1,8.75
55,trace_0.01,2,g,G,G,1,8.75
55,trace_0.01,2,h,H,H,1,8.75
55,trace_0.01,2,i,I,I,1,8.75
55,trace_0.01,2,j,J,J,1,8.75
55,trace_0.01,2,k,K,K,1,8.75
55,trace_0.01,2,l,L,R,0,8.75
55,trace_0.01,2,m,M,M,1,8.75
55,trace_0.01,2,n,N,N,1,8.75
55,trace_0.01,2,o,O,O,1,8.75
55,trace_0.01,2,p,P,P,1,8.75
55,trace_0.01,2,q,Q,Q,1,8.75
55,trace_0.01,2,r,R,R,1,8.75
56,trace_0.01,2,a,A,A,1,8.75
56,trace_0.01,2,b,B,B,1,8.75
56,trace_0.01,2,c,C,C,1,8.75
56,trace_0.01,2,d,D,D,1,8.75
56,trace_0.01,2,e,E,E,1,8.75
56,trace_0.01,2,f,F,F,1,8.75
56,trace_0.01,2,g,G,M,0,8.75
56,trace_0.01,2,h,H,H,1,8.75
56,trace_0.01,2,i,I,I,1,8.75
56,trace_0.01,2,j,J,J,1,8.75
56,trace_0.01,2,k,K,K,1,8.75
56,trace_0.01,2,l,L,L,1,8.75
56,trace_0.01,2,m,M,M,1,8.75
56,trace_0.01,2,n,N,N,1,8.75
56,trace_0.01,2,o,O,O,1,8.75
56,trace_0.01,2,p,P,K,0,8.75
56,trace_0.01,2,q,Q,Q,1,8.75
56,trace_0.01,2,r,R,R,1,8.75
57,trace_0.01,2,a,A,A,1,8.75
57,trace_0.01,2,b,B,B,1,8.75
57,trace_0.01,2,c,C,C,1,8.75
57,trace_0.01,2,d,D,D,1,8.75
57,trace_0.01,2,e,E,E,1,8.75
57,trace_0.01,2,f,F,F,1,8.75
57,trace_0.01,2,g,G,O,0,8.75
57,trace_0.01,2,h,H,H,1,8.75
57,trace_0.01,2,i,I,I,1,8.75
57,trace_0.01,2,j,J,J,1,8.75
57,trace_0.01,2,k,K,K,1,8.75
57,trace_0.01,2,l,L,L,1,8.75
57,trace_0.01,2,m,M,M,1,8.75
57,trace_0.01,2,n,N,N,1,8.75
57,trace_0.01,2,o,O,O,1,8.75
57,trace_0.01,2,p,P,P,1,8.75
57,trace_0.01,2,q,Q,Q,1,8.75
57,trace_0.01,2,r,R,R,1,8.75
58,trace_0.01,2,a,A,A,1,8.75
58,trace_0.01,2,b,B,B,1,8.75
58,trace_0.01,2,c,C,C,1,8.75
58,trace_0.01,2,d,D,D,1,8.75
58,trace_0.01,2,e,E,E,1,8.75
58,trace_0.01,2,f,F,F,1,8.75
58,trace_0.01,2,g,G,G,1,8.75
58,trace_0.01,2,h,H,H,1,8.75
58,trace_0.01,2,i,I,I,1,8.75
58,trace_0.01,2,j,J,J,1,8.75
58,trace_0.01,2,k,K,K,1,8.75
58,trace_0.01,2,l,L,L,1,8.75
58,trace_0.01,2,m,M,M,1,8.75
58,trace_0.01,2,n,N,N,1,8.75
58,trace_0.01,2,o,O,O,1,8.75
58,trace_0.01,2,p,P,P,1,8.75
58,trace_0.01,2,q,Q,Q,1,8.75
58,trace_0.01,2,r,R,R,1,8.75
59,trace_0.01,2,a,A,A,1,8.75
59,trace_0.01,2,b,B,B,1,8.75
59,trace_0.01,2,c,C,C,1,8.75
59,trace_0.01,2,d,D,D,1,8.75
59,trace_0.01,2,e,E,E,1,8.75
59,trace_0.01,2,f,F,F,1,8.75
59,trace_0.01,2,g,G,G,1,8.75
59,trace_0.01,2,h,H,H,1,8.75
59,trace_0.01,2,i,I,I,1,8.75
59,trace_0.01,2,j,J,J,1,8.75
59,trace_0.01,2,k,K,K,1,8.75
59,trace_0.01,2,l,L,L,1,8.75
59,trace_0.01,2,m,M,M,1,8.75
59,trace_0.01,2,n,N,N,1,8.75
59,trace_0.01,2,o,O,O,1,8.75
59,trace_0.01,2,p,P,P,1,8.75
59,trace_0.01,2,q,Q,Q,1,8.75
59,trace_0.01,2,r,R,R,1,8.75
60,trace_0.01,2,a,A,H,0,8.75
60,trace_0.01,2,b,B,B,1,8.75
60,trace_0.01,2,c,C,C,1,8.75
60,trace_0.01,2,d,D,D,1,8.75
60,trace_0.01,2,e,E,E,1,8.75
60,trace_0.01,2,f,F,F,1,8.75
60,trace_0.01,2,g,G,G,1,8.75
60,trace_0.01,2,h,H,H,1,8.75
60,trace_0.01,2,i,I,I,1,8.75
60,trace_0.01,2,j,J,J,1,8.75
60,trace_0.01,2,k,K,K,1,8.75
60,trace_0.01,2,l,L,L,1,8.75
60,trace_0.01,2,m,M,M,1,8.75
60,trace_0.01,2,n,N,N,1,8.75
60,trace_0.01,2,o,O,O,1,8.75
60,trace_0.01,2,p,P,P,1,8.75
60,trace_0.01,2,q,Q,Q,1,8.75
60,trace_0.01,2,r,R,R,1,8.75
61,trace_0.01,2,a,A,A,1,8.75
61,trace_0.01,2,b,B,B,1,8.75
61,trace_0.01,2,c,C,C,1,8.75
61,trace_0.01,2,d,D,D,1,8.75
61,trace_0.01,2,e,E,E,1,8.75
61,trace_0.01,2,f,F,C,0,8.75
61,trace_0.01,2,g,G,G,1,8.75
61,trace_0.01,2,h,H,H,1,8.75
61,trace_0.01,2,i,I,I,1,8.75
61,trace_0.01,2,j,J,M,0,8.75
61,trace_0.01,2,k,K,K,1,8.75
61,trace_0.01,2,l,L,L,1,8.75
61,trace_0.01,2,m,M,M,1,8.75
61,trace_0.01,2,n,N,N,1,8.75
61,trace_0.01,2,o,O,O,1,8.75
61,trace_0.01,2,p,P,P,1,8.75
61,trace_0.01,2,q,Q,Q,1,8.75
61,trace_0.01,2,r,R,R,1,8.75
62,trace_0.01,2,a,A,A,1,8.75
62,trace_0.01,2,b,B,B,1,8.75
62,trace_0.01,2,c,C,C,1,8.75
62,trace_0.01,2,d,D,D,1,8.75
62,trace_0.01,2,e,E,E,1,8.75
62,trace_0.01,2,f,F,F,1,8.75
62,trace_0.01,2,g,G,G,1,8.75
62,trace_0.01,2,h,H,H,1,8.75
62,trace_0.01,2,i,I,I,1,8.75
62,trace_0.01,2,j,J,J,1,8.75
62,trace_0.01,2,k,K,K,1,8.75
62,trace_0.01,2,l,L,L,1,8.75
62,trace_0.01,2,m,M,M,1,8.75
62,trace_0.01,2,n,N,N,1,8.75
62,trace_0.01,2,o,O,O,1,8.75
62,trace_0.01,2,p,P,P,1,8.75
62,trace_0.01,2,q,Q,Q,1,8.75
62,trace_0.01,2,r,R,R,1,8.75
63,trace_0.01,2,a,A,L,0,8.75
63,trace_0.01,2,b,B,B,1,8.75
63,trace_0.01,2,c,C,C,1,8.75
63,trace_0.01,2,d,D,D,1,8.75
63,trace_0.01,2,e,E,E,1,8.75
63,trace_0.01,2,f,F,F,1,8.75
63,trace_0.01,2,g,G,G,1,8.75
63,trace_0.01,2,h,H,H,1,8.75
63,trace_0.01,2,i,I,I,1,8.75
63,trace_0.01,2,j,J,J,1,8.75
63,trace_0.01,2,k,K,K,1,8.75
63,trace_0.01,2,l,L,L,1,8.75
63,trace_0.01,2,m,M,M,1,8.75
63,trace_0.01,2,n,N,N,1,8.75
63,trace_0.01,2,o,O,O,1,8.75
63,trace_0.01,2,p,P,P,1,8.75
63,trace_0.01,2,q,Q,E,0,8.75
63,trace_0.01,2,r,R,R,1,8.75
64,trace_0.01,2,a,A,G,0,8.75
64,trace_0.01,2,b,B,B,1,8.75
64,trace_0.01,2,c,C,C,1,8.75
64,trace_0.01,2,d,D,D,1,8.75
64,trace_0.01,2,e,E,E,1,8.75
64,trace_0.01,2,f,F,F,1,8.75
64,trace_0.01,2,g,G,G,1,8.75
64,trace_0.01,2,h,H,H,1,8.75
64,trace_0.01,2,i,I,I,1,8.75
64,trace_0.01,2,j,J,J,1,8.75
64,trace_0.01,2,k,K,K,1,8.75
64,trace_0.01,2,l,L,L,1,8.75
64,trace_0.01,2,m,M,M,1,8.75
64,trace_0.01,2,n,N,N,1,8.75
64,trace_0.01,2,o,O,O,1,8.75
64,trace_0.01,2,p,P,P,1,8.75
64,trace_0.01,2,q,Q,Q,1,8.75
64,trace_0.01,2,r,R,R,1,8.75
65,trace_0.01,2,a,A,A,1,8.75
65,trace_0.01,2,b,B,B,1,8.75
65,trace_0.01,2,c,C,C,1,8.75
65,trace_0.01,2,d,D,D,1,8.75
65,trace_0.01,2,e,E,E,1,8.75
65,trace_0.01,2,f,F,F,1,8.75
65,trace_0.01,2,g,G,G,1,8.75
65,trace_0.01,2,h,H,H,1,8.75
65,trace_0.01,2,i,I,I,1,8.75
65,trace_0.01,2,j,J,J,1,8.75
65,trace_0.01,2,k,K,K,1,8.75
65,trace_0.01,2,l,L,L,1,8.75
65,trace_0.01,2,m,M,M,1,8.75
65,trace_0.01,2,n,N,N,1,8.75
65,trace_0.01,2,o,O,O,1,8.75
65,trace_0.01,2,p,P,P,1,8.75
65,trace_0.01,2,q,Q,Q,1,8.75
65,trace_0.01,2,r,R,R,1,8.75
66,trace_0.01,2,a,A,A,1,8.75
66,trace_0.01,2,b,B,B,1,8.75
66,trace_0.01,2,c,C,C,1,8.75
66,trace_0.01,2,d,D,O,0,8.75
66,trace_0.01,2,e,E,E,1,8.75
66,trace_0.01,2,f,F,F,1,8.75
66,trace_0.01,2,g,G,G,1,8.75
66,trace_0.01,2,h,H,H,1,8.75
66,trace_0.01,2,i,I,I,1,8.75
66,trace_0.01,2,j,J,J,1,8.75
66,trace_0.01,2,k,K,M,0,8.75
66,trace_0.01,2,l,L,L,1,8.75
66,trace_0.01,2,m,M,M,1,8.75
66,trace_0.01,2,n,N,P,0,8.75
66,trace_0.01,2,o,O,O,1,8.75
66,trace_0.01,2,p,P,P,1,8.75
66,trace_0.01,2,q,Q,Q,1,8.75
66,trace_0.01,2,r,R,R,1,8.75
67,trace_0.01,2,a,A,A,1,8.75
67,trace_0.01,2,b,B,B,1,8.75
